scenario,T_factor,T_value,probability_weight,member,generation,archive_pumping_objective_gpm,archive_pumping_objective_cfs,archive_total_pumping_gpm,archive_total_pumping_cfs,archive_depletion_cfs,archive_streamflow_cfs,pumping_objective_reeval_gpm,pumping_objective_reeval_cfs,total_pumping_gpm,total_pumping_cfs,full_model_total_pumping_gpm,full_model_total_pumping_cfs,n_model_q_columns,n_objective_q_columns,depletion_obs_name,depletion_cfs,streamflow_cfs,pumping_objective_abs_diff_cfs,total_pumping_abs_diff_cfs,depletion_abs_diff_cfs,streamflow_abs_diff_cfs
baseline_T,1.0,1700.0,,gen=50_member=8489_pso,50,15228.0,33.927984,15228.0,33.927984,2.76217,5.83783,15228.040957686744,33.928075253726064,15228.040957686744,33.928075253726064,50511.94095768675,112.54060445372608,327,86,lpr:total_combined:bdpl,2.7621716131516663,5.837828386848333,9.125372606177962e-05,9.125372606177962e-05,1.6131516664685819e-06,1.6131516673567603e-06
baseline_T,1.0,1700.0,,gen=50_member=8579_pso,50,15829.2,35.2674576,15829.2,35.2674576,3.34196,5.258039999999999,15829.220626443976,35.267503555717184,15829.220626443976,35.267503555717184,51113.12062644398,113.8800327557172,327,86,lpr:total_combined:bdpl,3.341960069793125,5.258039930206875,4.595571718368774e-05,4.595571718368774e-05,6.979312505706048e-08,6.979312416888206e-08
baseline_T,1.0,1700.0,,gen=50_member=8474_pso,50,12733.0,28.369124,12733.0,28.369124,1.54501,7.05499,12732.998383359258,28.369120398124423,12732.998383359258,28.369120398124423,48016.89838335926,106.98164959812442,327,86,lpr:total_combined:bdpl,1.545008856601091,7.054991143398908,3.6018755764644084e-06,3.6018755764644084e-06,1.14339890888715e-06,1.1433989079989715e-06
baseline_T,1.0,1700.0,,gen=50_member=8555_pso,50,15618.6,34.7982408,15618.6,34.7982408,3.12278,5.477219999999999,15618.60939023365,34.798261721440575,15618.60939023365,34.798261721440575,50902.50939023365,113.41079092144058,327,86,lpr:total_combined:bdpl,3.122777075087054,5.477222924912946,2.0921440572863048e-05,2.0921440572863048e-05,2.9249129460673373e-06,2.9249129465114265e-06
baseline_T,1.0,1700.0,,gen=50_member=8483_pso,50,14418.5,32.124418,14418.5,32.124418,2.25475,6.34525,14418.539243991498,32.12450543561306,14418.539243991498,32.12450543561306,49702.439243991495,110.73703463561304,327,86,lpr:total_combined:bdpl,2.254748390424492,6.345251609575508,8.743561306090442e-05,8.743561306090442e-05,1.6095755079881258e-06,1.6095755075440366e-06
baseline_T,1.0,1700.0,,gen=50_member=8443_pso,50,13029.1,29.0288348,13029.1,29.0288348,1.62866,6.97134,13029.062711147126,29.0287517204358,13029.062711147126,29.0287517204358,48312.96271114713,107.6412809204358,327,86,lpr:total_combined:bdpl,1.6286550645203903,6.971344935479609,8.307956419884022e-05,8.307956419884022e-05,4.935479609669002e-06,4.9354796090028685e-06
baseline_T,1.0,1700.0,,gen=50_member=8469_pso,50,12272.3,27.3426844,12272.3,27.3426844,1.39731,7.20269,12272.27925978557,27.342638190802248,12272.27925978557,27.342638190802248,47556.17925978557,105.95516739080225,327,86,lpr:total_combined:bdpl,1.3973096615726888,7.202690338427311,4.6209197751778675e-05,4.6209197751778675e-05,3.384273112860825e-07,3.384273110640379e-07
baseline_T,1.0,1700.0,,gen=50_member=8584_pso,50,16506.4,36.776259200000005,16506.4,36.776259200000005,4.09976,4.50024,16506.434090037626,36.77633515260383,16506.434090037626,36.77633515260383,51790.33409003763,115.38886435260385,327,86,lpr:total_combined:bdpl,4.0997561143955386,4.500243885604461,7.595260382231572e-05,7.595260382231572e-05,3.8856044612956e-06,3.8856044612956e-06
baseline_T,1.0,1700.0,,gen=50_member=8572_pso,50,15880.1,35.3808628,15880.1,35.3808628,3.38958,5.210419999999999,15880.05851843116,35.38077037906462,15880.05851843116,35.38077037906462,51163.95851843116,113.9932995790646,327,86,lpr:total_combined:bdpl,3.389579700812769,5.210420299187231,9.242093538119889e-05,9.242093538119889e-05,2.9918723098987243e-07,2.9918723143396164e-07
baseline_T,1.0,1700.0,,gen=50_member=8550_pso,50,15904.6,35.4354488,15904.6,35.4354488,3.41089,5.18911,15904.626472514808,35.43550778076299,15904.626472514808,35.43550778076299,51188.526472514815,114.048036980763,327,86,lpr:total_combined:bdpl,3.4108893975704637,5.189110602429537,5.8980762986493573e-05,5.8980762986493573e-05,6.024295364781551e-07,6.024295364781551e-07
baseline_T,1.0,1700.0,,gen=50_member=8507_pso,50,13066.9,29.1130532,13066.9,29.1130532,1.64928,6.95072,13066.932281265976,29.113125122660595,13066.932281265976,29.113125122660595,48350.832281265975,107.7256543226606,327,86,lpr:total_combined:bdpl,1.6492785593130492,6.950721440686951,7.19226605951917e-05,7.19226605951917e-05,1.4406869508487574e-06,1.440686951070802e-06
baseline_T,1.0,1700.0,,gen=50_member=8467_pso,50,12761.1,28.4317308,12761.1,28.4317308,1.56923,7.03077,12761.10864205751,28.43175005450413,12761.10864205751,28.43175005450413,48045.00864205751,107.04427925450412,327,86,lpr:total_combined:bdpl,1.5692285694059316,7.0307714305940685,1.9254504127985683e-05,1.9254504127985683e-05,1.4305940683190244e-06,1.4305940680969798e-06
baseline_T,1.0,1700.0,,gen=50_member=8487_pso,50,15934.7,35.5025116,15934.7,35.5025116,3.45215,5.14785,15934.749493122594,35.50262187067714,15934.749493122594,35.50262187067714,51218.6494931226,114.11515107067714,327,86,lpr:total_combined:bdpl,3.452149122351013,5.147850877648986,0.00011027067714053373,0.00011027067714053373,8.776489872630577e-07,8.776489863748793e-07
